symbol,name,open,high,low,close,volume,strike,category,exchange_id
PETRL519,"PETROBRAS PN, R$ 5.19, 20-12-2024",0.0,0.0,0.0,31.23,0,5.19,CALL,BOVESPA
PETRX519,"PETROBRAS PN, R$ 5.19, 20-12-2024",0.0,0.0,0.0,0.0,0,5.19,PUT,BOVESPA
PETRL539,"PETROBRAS PN, R$ 6.39, 20-12-2024",0.0,0.0,0.0,31.21,0,6.39,CALL,BOVESPA
PETRX539,"PETROBRAS PN, R$ 6.39, 20-12-2024",0.0,0.0,0.0,0.0,0,6.39,PUT,BOVESPA
PETRL709,"PETROBRAS PN, R$ 7.09, 20-12-2024",0.0,0.0,0.0,29.7,0,7.09,CALL,BOVESPA
PETRX709,"PETROBRAS PN, R$ 7.09, 20-12-2024",0.0,0.0,0.0,0.0,0,7.09,PUT,BOVESPA
PETRL143,"PETROBRAS PN, R$ 7.19, 20-12-2024",0.0,0.0,0.0,31.11,0,7.19,CALL,BOVESPA
PETRX143,"PETROBRAS PN, R$ 7.19, 20-12-2024",0.0,0.0,0.0,0.01,0,7.19,PUT,BOVESPA
PETRL939,"PETROBRAS PN, R$ 9.39, 20-12-2024",0.0,0.0,0.0,0.0,0,9.39,CALL,BOVESPA
PETRX939,"PETROBRAS PN, R$ 9.39, 20-12-2024",0.0,0.0,0.0,0.0,0,9.39,PUT,BOVESPA
PETRL999,"PETROBRAS PN, R$ 9.99, 20-12-2024",0.0,0.0,0.0,26.95,0,9.99,CALL,BOVESPA
PETRX999,"PETROBRAS PN, R$ 9.99, 20-12-2024",0.0,0.0,0.0,0.0,0,9.99,PUT,BOVESPA
PETRL124,"PETROBRAS PN, R$ 11.44, 20-12-2024",0.0,0.0,0.0,25.51,0,11.44,CALL,BOVESPA
PETRX124,"PETROBRAS PN, R$ 11.44, 20-12-2024",0.0,0.0,0.0,0.01,0,11.44,PUT,BOVESPA
PETRL240,"PETROBRAS PN, R$ 12.19, 20-12-2024",0.0,0.0,0.0,25.82,0,12.19,CALL,BOVESPA
PETRX240,"PETROBRAS PN, R$ 12.19, 20-12-2024",0.0,0.0,0.0,0.01,0,12.19,PUT,BOVESPA
PETRL198,"PETROBRAS PN, R$ 12.69, 20-12-2024",0.0,0.0,0.0,25.45,0,12.69,CALL,BOVESPA
PETRX198,"PETROBRAS PN, R$ 12.69, 20-12-2024",0.0,0.0,0.0,0.0,0,12.69,PUT,BOVESPA
PETRL250,"PETROBRAS PN, R$ 13.19, 20-12-2024",0.0,0.0,0.0,23.81,0,13.19,CALL,BOVESPA
PETRX250,"PETROBRAS PN, R$ 13.19, 20-12-2024",0.0,0.0,0.0,0.01,0,13.19,PUT,BOVESPA
PETRL208,"PETROBRAS PN, R$ 13.69, 20-12-2024",0.0,0.0,0.0,10.3,0,13.69,CALL,BOVESPA
PETRX208,"PETROBRAS PN, R$ 13.69, 20-12-2024",0.0,0.0,0.0,0.01,0,13.69,PUT,BOVESPA
PETRL26,"PETROBRAS PN, R$ 14.19, 20-12-2024",0.0,0.0,0.0,22.92,0,14.19,CALL,BOVESPA
PETRX26,"PETROBRAS PN, R$ 14.19, 20-12-2024",0.0,0.0,0.0,0.01,0,14.19,PUT,BOVESPA
PETRL156,"PETROBRAS PN, R$ 14.69, 20-12-2024",0.0,0.0,0.0,22.81,0,14.69,CALL,BOVESPA
PETRX156,"PETROBRAS PN, R$ 14.69, 20-12-2024",0.0,0.0,0.0,0.01,0,14.69,PUT,BOVESPA
PETRL270,"PETROBRAS PN, R$ 15.19, 20-12-2024",21.19,21.19,21.19,21.19,1000,15.19,CALL,BOVESPA
PETRX270,"PETROBRAS PN, R$ 15.19, 20-12-2024",0.0,0.0,0.0,0.01,0,15.19,PUT,BOVESPA
PETRL202,"PETROBRAS PN, R$ 15.44, 20-12-2024",21.0,21.0,20.7,20.7,3600,15.44,CALL,BOVESPA
PETRX202,"PETROBRAS PN, R$ 15.44, 20-12-2024",0.0,0.0,0.0,0.01,0,15.44,PUT,BOVESPA
PETRL178,"PETROBRAS PN, R$ 15.94, 20-12-2024",0.0,0.0,0.0,21.58,0,15.94,CALL,BOVESPA
PETRX178,"PETROBRAS PN, R$ 15.94, 20-12-2024",0.0,0.0,0.0,0.01,0,15.94,PUT,BOVESPA
PETRL166,"PETROBRAS PN, R$ 16.69, 20-12-2024",0.0,0.0,0.0,0.0,0,16.69,CALL,BOVESPA
PETRX166,"PETROBRAS PN, R$ 16.69, 20-12-2024",0.0,0.0,0.0,0.0,0,16.69,PUT,BOVESPA
PETRL188,"PETROBRAS PN, R$ 16.94, 20-12-2024",0.0,0.0,0.0,19.71,0,16.94,CALL,BOVESPA
PETRX188,"PETROBRAS PN, R$ 16.94, 20-12-2024",0.0,0.0,0.0,0.01,0,16.94,PUT,BOVESPA
PETRL222,"PETROBRAS PN, R$ 17.44, 20-12-2024",0.0,0.0,0.0,19.82,0,17.44,CALL,BOVESPA
PETRX222,"PETROBRAS PN, R$ 17.44, 20-12-2024",0.0,0.0,0.0,0.0,0,17.44,PUT,BOVESPA
PETRL186,"PETROBRAS PN, R$ 17.69, 20-12-2024",0.0,0.0,0.0,19.77,0,17.69,CALL,BOVESPA
PETRX186,"PETROBRAS PN, R$ 17.69, 20-12-2024",0.0,0.0,0.0,0.01,0,17.69,PUT,BOVESPA
PETRL19,"PETROBRAS PN, R$ 17.94, 20-12-2024",0.0,0.0,0.0,17.98,0,17.94,CALL,BOVESPA
PETRX19,"PETROBRAS PN, R$ 17.94, 20-12-2024",0.0,0.0,0.0,0.0,0,17.94,PUT,BOVESPA
PETRL30,"PETROBRAS PN, R$ 18.19, 20-12-2024",0.0,0.0,0.0,20.35,0,18.19,CALL,BOVESPA
PETRX30,"PETROBRAS PN, R$ 18.19, 20-12-2024",0.0,0.0,0.0,0.01,0,18.19,PUT,BOVESPA
PETRL20,"PETROBRAS PN, R$ 18.94, 20-12-2024",0.0,0.0,0.0,17.0,0,18.94,CALL,BOVESPA
PETRX20,"PETROBRAS PN, R$ 18.94, 20-12-2024",0.0,0.0,0.0,0.0,0,18.94,PUT,BOVESPA
PETRL31,"PETROBRAS PN, R$ 19.19, 20-12-2024",0.0,0.0,0.0,18.5,0,19.19,CALL,BOVESPA
PETRX31,"PETROBRAS PN, R$ 19.19, 20-12-2024",0.0,0.0,0.0,0.01,0,19.19,PUT,BOVESPA
PETRL242,"PETROBRAS PN, R$ 19.44, 20-12-2024",0.0,0.0,0.0,18.72,0,19.44,CALL,BOVESPA
PETRX242,"PETROBRAS PN, R$ 19.44, 20-12-2024",0.0,0.0,0.0,0.01,0,19.44,PUT,BOVESPA
PETRL196,"PETROBRAS PN, R$ 19.69, 20-12-2024",0.0,0.0,0.0,0.0,0,19.69,CALL,BOVESPA
PETRX196,"PETROBRAS PN, R$ 19.69, 20-12-2024",0.0,0.0,0.0,0.0,0,19.69,PUT,BOVESPA
PETRL247,"PETROBRAS PN, R$ 19.94, 20-12-2024",16.7,16.7,16.7,16.7,100,19.94,CALL,BOVESPA
PETRX247,"PETROBRAS PN, R$ 19.94, 20-12-2024",0.0,0.0,0.0,0.02,0,19.94,PUT,BOVESPA
PETRL32,"PETROBRAS PN, R$ 20.19, 20-12-2024",0.0,0.0,0.0,15.88,0,20.19,CALL,BOVESPA
PETRX32,"PETROBRAS PN, R$ 20.19, 20-12-2024",0.02,0.02,0.02,0.02,10200,20.19,PUT,BOVESPA
PETRL204,"PETROBRAS PN, R$ 20.44, 20-12-2024",15.97,15.97,15.97,15.97,2100,20.44,CALL,BOVESPA
PETRX204,"PETROBRAS PN, R$ 20.44, 20-12-2024",0.0,0.0,0.0,0.0,0,20.44,PUT,BOVESPA
PETRL209,"PETROBRAS PN, R$ 20.94, 20-12-2024",0.0,0.0,0.0,0.0,0,20.94,CALL,BOVESPA
PETRX209,"PETROBRAS PN, R$ 20.94, 20-12-2024",0.0,0.0,0.0,0.0,0,20.94,PUT,BOVESPA
PETRL2,"PETROBRAS PN, R$ 21.19, 20-12-2024",0.0,0.0,0.0,16.91,0,21.19,CALL,BOVESPA
PETRX2,"PETROBRAS PN, R$ 21.19, 20-12-2024",0.03,0.03,0.03,0.03,100,21.19,PUT,BOVESPA
PETRL224,"PETROBRAS PN, R$ 21.44, 20-12-2024",14.77,14.77,14.77,14.77,100,21.44,CALL,BOVESPA
PETRX224,"PETROBRAS PN, R$ 21.44, 20-12-2024",0.02,0.03,0.02,0.03,8500,21.44,PUT,BOVESPA
PETRL216,"PETROBRAS PN, R$ 21.69, 20-12-2024",0.0,0.0,0.0,0.0,0,21.69,CALL,BOVESPA
PETRX216,"PETROBRAS PN, R$ 21.69, 20-12-2024",0.0,0.0,0.0,0.03,0,21.69,PUT,BOVESPA
PETRL229,"PETROBRAS PN, R$ 21.94, 20-12-2024",0.0,0.0,0.0,15.54,0,21.94,CALL,BOVESPA
PETRX229,"PETROBRAS PN, R$ 21.94, 20-12-2024",0.02,0.03,0.02,0.03,10200,21.94,PUT,BOVESPA
PETRL34,"PETROBRAS PN, R$ 22.19, 20-12-2024",0.0,0.0,0.0,13.8,0,22.19,CALL,BOVESPA
PETRX34,"PETROBRAS PN, R$ 22.19, 20-12-2024",0.03,0.03,0.03,0.03,100,22.19,PUT,BOVESPA
PETRL274,"PETROBRAS PN, R$ 22.69, 20-12-2024",0.0,0.0,0.0,14.14,0,22.69,CALL,BOVESPA
PETRX274,"PETROBRAS PN, R$ 22.69, 20-12-2024",0.0,0.0,0.0,0.02,0,22.69,PUT,BOVESPA
PETRL276,"PETROBRAS PN, R$ 22.94, 20-12-2024",0.0,0.0,0.0,15.55,0,22.94,CALL,BOVESPA
PETRX276,"PETROBRAS PN, R$ 22.94, 20-12-2024",0.0,0.0,0.0,0.03,0,22.94,PUT,BOVESPA
PETRL350,"PETROBRAS PN, R$ 23.19, 20-12-2024",13.2,13.2,13.1,13.2,5400,23.19,CALL,BOVESPA
PETRX350,"PETROBRAS PN, R$ 23.19, 20-12-2024",0.03,0.04,0.03,0.04,5600,23.19,PUT,BOVESPA
PETRL281,"PETROBRAS PN, R$ 23.44, 20-12-2024",0.0,0.0,0.0,12.8,0,23.44,CALL,BOVESPA
PETRX281,"PETROBRAS PN, R$ 23.44, 20-12-2024",0.03,0.03,0.03,0.03,100,23.44,PUT,BOVESPA
PETRL284,"PETROBRAS PN, R$ 23.69, 20-12-2024",0.0,0.0,0.0,12.75,0,23.69,CALL,BOVESPA
PETRX284,"PETROBRAS PN, R$ 23.69, 20-12-2024",0.0,0.0,0.0,0.0,0,23.69,PUT,BOVESPA
PETRL286,"PETROBRAS PN, R$ 23.94, 20-12-2024",0.0,0.0,0.0,12.52,0,23.94,CALL,BOVESPA
PETRX286,"PETROBRAS PN, R$ 23.94, 20-12-2024",0.0,0.0,0.0,0.03,0,23.94,PUT,BOVESPA
PETRL289,"PETROBRAS PN, R$ 24.19, 20-12-2024",12.0,12.07,12.0,12.07,11000,24.19,CALL,BOVESPA
PETRX289,"PETROBRAS PN, R$ 24.19, 20-12-2024",0.04,0.04,0.04,0.04,100,24.19,PUT,BOVESPA
PETRL291,"PETROBRAS PN, R$ 24.44, 20-12-2024",11.98,12.13,11.85,12.11,36400,24.44,CALL,BOVESPA
PETRX291,"PETROBRAS PN, R$ 24.44, 20-12-2024",0.02,0.03,0.02,0.03,400,24.44,PUT,BOVESPA
PETRL295,"PETROBRAS PN, R$ 24.69, 20-12-2024",11.74,11.74,11.74,11.74,3500,24.69,CALL,BOVESPA
PETRX295,"PETROBRAS PN, R$ 24.69, 20-12-2024",0.0,0.0,0.0,0.02,0,24.69,PUT,BOVESPA
PETRL296,"PETROBRAS PN, R$ 24.94, 20-12-2024",11.63,11.88,11.35,11.75,4000,24.94,CALL,BOVESPA
PETRX296,"PETROBRAS PN, R$ 24.94, 20-12-2024",0.02,0.05,0.02,0.05,1000,24.94,PUT,BOVESPA
PETRL299,"PETROBRAS PN, R$ 25.19, 20-12-2024",0.0,0.0,0.0,10.91,0,25.19,CALL,BOVESPA
PETRX299,"PETROBRAS PN, R$ 25.19, 20-12-2024",0.04,0.06,0.04,0.06,1300,25.19,PUT,BOVESPA
PETRL620,"PETROBRAS PN, R$ 25.44, 20-12-2024",11.04,11.16,10.88,10.88,14700,25.44,CALL,BOVESPA
PETRX620,"PETROBRAS PN, R$ 25.44, 20-12-2024",0.03,0.04,0.03,0.04,1600,25.44,PUT,BOVESPA
PETRL304,"PETROBRAS PN, R$ 25.69, 20-12-2024",10.72,10.72,10.66,10.7,22100,25.69,CALL,BOVESPA
PETRX304,"PETROBRAS PN, R$ 25.69, 20-12-2024",0.0,0.0,0.0,0.7,0,25.69,PUT,BOVESPA
PETRL306,"PETROBRAS PN, R$ 25.94, 20-12-2024",10.57,10.67,10.57,10.67,11000,25.94,CALL,BOVESPA
PETRX306,"PETROBRAS PN, R$ 25.94, 20-12-2024",0.03,0.05,0.03,0.05,4200,25.94,PUT,BOVESPA
PETRL309,"PETROBRAS PN, R$ 26.19, 20-12-2024",10.38,10.38,10.13,10.25,400,26.19,CALL,BOVESPA
PETRX309,"PETROBRAS PN, R$ 26.19, 20-12-2024",0.04,0.06,0.04,0.06,200,26.19,PUT,BOVESPA
PETRL311,"PETROBRAS PN, R$ 26.44, 20-12-2024",0.0,0.0,0.0,9.96,0,26.44,CALL,BOVESPA
PETRX311,"PETROBRAS PN, R$ 26.44, 20-12-2024",0.0,0.0,0.0,0.05,0,26.44,PUT,BOVESPA
PETRL314,"PETROBRAS PN, R$ 26.69, 20-12-2024",9.92,9.93,9.92,9.93,200,26.69,CALL,BOVESPA
PETRX314,"PETROBRAS PN, R$ 26.69, 20-12-2024",0.04,0.04,0.04,0.04,100,26.69,PUT,BOVESPA
PETRL316,"PETROBRAS PN, R$ 26.94, 20-12-2024",9.58,9.93,9.58,9.93,3800,26.94,CALL,BOVESPA
PETRX316,"PETROBRAS PN, R$ 26.94, 20-12-2024",0.04,0.06,0.04,0.06,400,26.94,PUT,BOVESPA
PETRL319,"PETROBRAS PN, R$ 27.19, 20-12-2024",9.43,9.51,9.26,9.48,2200,27.19,CALL,BOVESPA
PETRX319,"PETROBRAS PN, R$ 27.19, 20-12-2024",0.05,0.05,0.05,0.05,300,27.19,PUT,BOVESPA
PETRL321,"PETROBRAS PN, R$ 27.44, 20-12-2024",9.11,9.45,8.99,9.45,11300,27.44,CALL,BOVESPA
PETRX321,"PETROBRAS PN, R$ 27.44, 20-12-2024",0.05,0.07,0.05,0.07,1100,27.44,PUT,BOVESPA
PETRL324,"PETROBRAS PN, R$ 27.69, 20-12-2024",8.97,8.97,8.97,8.97,100,27.69,CALL,BOVESPA
PETRX324,"PETROBRAS PN, R$ 27.69, 20-12-2024",0.06,0.07,0.05,0.07,159400,27.69,PUT,BOVESPA
PETRL339,"PETROBRAS PN, R$ 27.94, 20-12-2024",8.63,8.78,8.63,8.63,31000,27.94,CALL,BOVESPA
PETRX339,"PETROBRAS PN, R$ 27.94, 20-12-2024",0.06,0.06,0.06,0.06,31000,27.94,PUT,BOVESPA
PETRL329,"PETROBRAS PN, R$ 28.19, 20-12-2024",8.48,8.72,8.48,8.72,200,28.19,CALL,BOVESPA
PETRX329,"PETROBRAS PN, R$ 28.19, 20-12-2024",0.06,0.08,0.06,0.08,400,28.19,PUT,BOVESPA
PETRL331,"PETROBRAS PN, R$ 28.44, 20-12-2024",8.14,8.3,8.14,8.15,7300,28.44,CALL,BOVESPA
PETRX331,"PETROBRAS PN, R$ 28.44, 20-12-2024",0.07,0.08,0.06,0.08,142700,28.44,PUT,BOVESPA
PETRL334,"PETROBRAS PN, R$ 28.69, 20-12-2024",7.97,8.24,7.74,8.24,5500,28.69,CALL,BOVESPA
PETRX334,"PETROBRAS PN, R$ 28.69, 20-12-2024",0.07,0.09,0.07,0.09,900,28.69,PUT,BOVESPA
PETRL336,"PETROBRAS PN, R$ 28.94, 20-12-2024",7.66,7.78,7.53,7.73,7100,28.94,CALL,BOVESPA
PETRX336,"PETROBRAS PN, R$ 28.94, 20-12-2024",0.08,0.08,0.07,0.08,145300,28.94,PUT,BOVESPA
PETRL341,"PETROBRAS PN, R$ 29.44, 20-12-2024",7.27,7.27,7.23,7.25,600,29.44,CALL,BOVESPA
PETRX341,"PETROBRAS PN, R$ 29.44, 20-12-2024",0.08,0.11,0.08,0.11,80700,29.44,PUT,BOVESPA
PETRL344,"PETROBRAS PN, R$ 29.69, 20-12-2024",7.05,7.09,6.77,6.77,9000,29.69,CALL,BOVESPA
PETRX344,"PETROBRAS PN, R$ 29.69, 20-12-2024",0.09,0.12,0.09,0.12,11600,29.69,PUT,BOVESPA
PETRL136,"PETROBRAS PN, R$ 29.94, 20-12-2024",6.76,7.04,6.76,7.04,700,29.94,CALL,BOVESPA
PETRX136,"PETROBRAS PN, R$ 29.94, 20-12-2024",0.09,0.12,0.09,0.12,157800,29.94,PUT,BOVESPA
PETRL560,"PETROBRAS PN, R$ 30.19, 20-12-2024",6.55,6.56,6.55,6.55,600,30.19,CALL,BOVESPA
PETRX560,"PETROBRAS PN, R$ 30.19, 20-12-2024",0.1,0.12,0.1,0.12,24000,30.19,PUT,BOVESPA
PETRL351,"PETROBRAS PN, R$ 30.44, 20-12-2024",6.22,6.32,6.22,6.27,14800,30.44,CALL,BOVESPA
PETRX351,"PETROBRAS PN, R$ 30.44, 20-12-2024",0.11,0.13,0.1,0.13,83400,30.44,PUT,BOVESPA
PETRL354,"PETROBRAS PN, R$ 30.69, 20-12-2024",0.0,0.0,0.0,5.82,0,30.69,CALL,BOVESPA
PETRX354,"PETROBRAS PN, R$ 30.69, 20-12-2024",0.13,0.14,0.13,0.14,27100,30.69,PUT,BOVESPA
PETRL356,"PETROBRAS PN, R$ 30.94, 20-12-2024",5.75,5.84,5.75,5.84,1800,30.94,CALL,BOVESPA
PETRX356,"PETROBRAS PN, R$ 30.94, 20-12-2024",0.13,0.16,0.12,0.16,220600,30.94,PUT,BOVESPA
PETRL698,"PETROBRAS PN, R$ 31.19, 20-12-2024",5.66,5.72,5.32,5.72,20200,31.19,CALL,BOVESPA
PETRX698,"PETROBRAS PN, R$ 31.19, 20-12-2024",0.17,0.17,0.13,0.17,283600,31.19,PUT,BOVESPA
PETRL37,"PETROBRAS PN, R$ 31.44, 20-12-2024",5.28,5.62,5.28,5.45,59400,31.44,CALL,BOVESPA
PETRX37,"PETROBRAS PN, R$ 31.44, 20-12-2024",0.16,0.18,0.14,0.18,180300,31.44,PUT,BOVESPA
PETRL364,"PETROBRAS PN, R$ 31.69, 20-12-2024",5.07,5.39,5.07,5.39,300,31.69,CALL,BOVESPA
PETRX364,"PETROBRAS PN, R$ 31.69, 20-12-2024",0.17,0.19,0.16,0.19,19700,31.69,PUT,BOVESPA
PETRL366,"PETROBRAS PN, R$ 31.94, 20-12-2024",4.82,4.91,4.82,4.9,1600,31.94,CALL,BOVESPA
PETRX366,"PETROBRAS PN, R$ 31.94, 20-12-2024",0.19,0.21,0.18,0.2,85000,31.94,PUT,BOVESPA
PETRL369,"PETROBRAS PN, R$ 32.19, 20-12-2024",4.65,4.85,4.65,4.85,800,32.19,CALL,BOVESPA
PETRX369,"PETROBRAS PN, R$ 32.19, 20-12-2024",0.21,0.24,0.2,0.21,221100,32.19,PUT,BOVESPA
PETRL371,"PETROBRAS PN, R$ 32.44, 20-12-2024",4.37,4.53,4.19,4.52,2400,32.44,CALL,BOVESPA
PETRX371,"PETROBRAS PN, R$ 32.44, 20-12-2024",0.23,0.26,0.21,0.23,5300,32.44,PUT,BOVESPA
PETRL374,"PETROBRAS PN, R$ 32.69, 20-12-2024",4.16,4.3,4.16,4.27,1400,32.69,CALL,BOVESPA
PETRX374,"PETROBRAS PN, R$ 32.69, 20-12-2024",0.26,0.29,0.24,0.29,101700,32.69,PUT,BOVESPA
PETRL376,"PETROBRAS PN, R$ 32.94, 20-12-2024",3.93,4.09,3.77,4.06,28100,32.94,CALL,BOVESPA
PETRX376,"PETROBRAS PN, R$ 32.94, 20-12-2024",0.28,0.33,0.27,0.3,86800,32.94,PUT,BOVESPA
PETRL45,"PETROBRAS PN, R$ 33.19, 20-12-2024",3.8,4.12,3.54,4.12,2100,33.19,CALL,BOVESPA
PETRX45,"PETROBRAS PN, R$ 33.19, 20-12-2024",0.32,0.35,0.3,0.35,147100,33.19,PUT,BOVESPA
PETRL593,"PETROBRAS PN, R$ 33.44, 20-12-2024",3.51,3.77,3.51,3.77,5500,33.44,CALL,BOVESPA
PETRX593,"PETROBRAS PN, R$ 33.44, 20-12-2024",0.37,0.39,0.33,0.39,63900,33.44,PUT,BOVESPA
PETRL384,"PETROBRAS PN, R$ 33.69, 20-12-2024",3.32,3.57,3.32,3.57,400,33.69,CALL,BOVESPA
PETRX384,"PETROBRAS PN, R$ 33.69, 20-12-2024",0.4,0.44,0.37,0.43,236900,33.69,PUT,BOVESPA
PETRL386,"PETROBRAS PN, R$ 33.94, 20-12-2024",3.07,3.38,2.96,3.21,19300,33.94,CALL,BOVESPA
PETRX386,"PETROBRAS PN, R$ 33.94, 20-12-2024",0.42,0.48,0.41,0.47,98600,33.94,PUT,BOVESPA
PETRL389,"PETROBRAS PN, R$ 34.19, 20-12-2024",2.88,3.23,2.84,3.08,50700,34.19,CALL,BOVESPA
PETRX389,"PETROBRAS PN, R$ 34.19, 20-12-2024",0.5,0.54,0.45,0.54,208300,34.19,PUT,BOVESPA
PETRL391,"PETROBRAS PN, R$ 34.44, 20-12-2024",2.69,3.05,2.56,2.94,55900,34.44,CALL,BOVESPA
PETRX391,"PETROBRAS PN, R$ 34.44, 20-12-2024",0.56,0.59,0.51,0.58,591700,34.44,PUT,BOVESPA
PETRL394,"PETROBRAS PN, R$ 34.69, 20-12-2024",2.5,2.76,2.48,2.76,84600,34.69,CALL,BOVESPA
PETRX394,"PETROBRAS PN, R$ 34.69, 20-12-2024",0.61,0.66,0.57,0.62,282900,34.69,PUT,BOVESPA
PETRL396,"PETROBRAS PN, R$ 34.94, 20-12-2024",2.33,2.7,2.22,2.53,191900,34.94,CALL,BOVESPA
PETRX396,"PETROBRAS PN, R$ 34.94, 20-12-2024",0.71,0.73,0.63,0.69,368600,34.94,PUT,BOVESPA
PETRL399,"PETROBRAS PN, R$ 35.19, 20-12-2024",2.16,2.53,2.07,2.35,62800,35.19,CALL,BOVESPA
PETRX399,"PETROBRAS PN, R$ 35.19, 20-12-2024",0.78,0.81,0.69,0.75,391200,35.19,PUT,BOVESPA
PETRL401,"PETROBRAS PN, R$ 35.44, 20-12-2024",2.18,2.37,1.91,2.14,37200,35.44,CALL,BOVESPA
PETRX401,"PETROBRAS PN, R$ 35.44, 20-12-2024",0.87,0.9,0.77,0.86,199000,35.44,PUT,BOVESPA
PETRL404,"PETROBRAS PN, R$ 35.69, 20-12-2024",1.86,2.15,1.73,2.02,118000,35.69,CALL,BOVESPA
PETRX404,"PETROBRAS PN, R$ 35.69, 20-12-2024",0.96,0.99,0.85,0.94,275200,35.69,PUT,BOVESPA
PETRL406,"PETROBRAS PN, R$ 35.94, 20-12-2024",1.7,2.05,1.57,1.85,794000,35.94,CALL,BOVESPA
PETRX406,"PETROBRAS PN, R$ 35.94, 20-12-2024",1.05,1.1,0.91,1.02,501800,35.94,PUT,BOVESPA
PETRL409,"PETROBRAS PN, R$ 36.19, 20-12-2024",1.53,1.85,1.44,1.7,225600,36.19,CALL,BOVESPA
PETRX409,"PETROBRAS PN, R$ 36.19, 20-12-2024",1.16,1.2,1.01,1.14,226900,36.19,PUT,BOVESPA
PETRL411,"PETROBRAS PN, R$ 36.44, 20-12-2024",1.51,1.73,1.31,1.57,468700,36.44,CALL,BOVESPA
PETRX411,"PETROBRAS PN, R$ 36.44, 20-12-2024",1.28,1.31,1.13,1.23,303700,36.44,PUT,BOVESPA
PETRL414,"PETROBRAS PN, R$ 36.69, 20-12-2024",1.27,1.57,1.19,1.44,312100,36.69,CALL,BOVESPA
PETRX414,"PETROBRAS PN, R$ 36.69, 20-12-2024",1.41,1.43,1.24,1.37,170400,36.69,PUT,BOVESPA
PETRL416,"PETROBRAS PN, R$ 36.94, 20-12-2024",1.17,1.45,1.08,1.32,286800,36.94,CALL,BOVESPA
PETRX416,"PETROBRAS PN, R$ 36.94, 20-12-2024",1.54,1.54,1.33,1.49,228800,36.94,PUT,BOVESPA
PETRL419,"PETROBRAS PN, R$ 37.19, 20-12-2024",1.1,1.33,0.95,1.2,314900,37.19,CALL,BOVESPA
PETRX419,"PETROBRAS PN, R$ 37.19, 20-12-2024",1.66,1.72,1.44,1.61,126100,37.19,PUT,BOVESPA
PETRL421,"PETROBRAS PN, R$ 37.44, 20-12-2024",0.89,1.21,0.87,1.1,826900,37.44,CALL,BOVESPA
PETRX421,"PETROBRAS PN, R$ 37.44, 20-12-2024",1.79,1.85,1.62,1.76,124200,37.44,PUT,BOVESPA
PETRL424,"PETROBRAS PN, R$ 37.69, 20-12-2024",0.87,1.11,0.77,0.99,917800,37.69,CALL,BOVESPA
PETRX424,"PETROBRAS PN, R$ 37.69, 20-12-2024",1.91,2.05,1.75,1.91,171200,37.69,PUT,BOVESPA
PETRL426,"PETROBRAS PN, R$ 37.94, 20-12-2024",0.77,1.01,0.7,0.9,233900,37.94,CALL,BOVESPA
PETRX426,"PETROBRAS PN, R$ 37.94, 20-12-2024",2.09,2.18,1.87,2.05,29100,37.94,PUT,BOVESPA
PETRL429,"PETROBRAS PN, R$ 38.19, 20-12-2024",0.7,0.9,0.63,0.82,582200,38.19,CALL,BOVESPA
PETRX429,"PETROBRAS PN, R$ 38.19, 20-12-2024",2.23,2.25,2.1,2.18,43600,38.19,PUT,BOVESPA
PETRL431,"PETROBRAS PN, R$ 38.44, 20-12-2024",0.64,0.82,0.55,0.73,404200,38.44,CALL,BOVESPA
PETRX431,"PETROBRAS PN, R$ 38.44, 20-12-2024",2.39,2.53,2.23,2.38,188100,38.44,PUT,BOVESPA
PETRL434,"PETROBRAS PN, R$ 38.69, 20-12-2024",0.59,0.73,0.5,0.66,162000,38.69,CALL,BOVESPA
PETRX434,"PETROBRAS PN, R$ 38.69, 20-12-2024",2.5,2.67,2.5,2.67,9100,38.69,PUT,BOVESPA
PETRL436,"PETROBRAS PN, R$ 38.94, 20-12-2024",0.52,0.67,0.45,0.6,174100,38.94,CALL,BOVESPA
PETRX436,"PETROBRAS PN, R$ 38.94, 20-12-2024",2.77,2.77,2.56,2.56,43800,38.94,PUT,BOVESPA
PETRL439,"PETROBRAS PN, R$ 39.19, 20-12-2024",0.47,0.57,0.4,0.54,225300,39.19,CALL,BOVESPA
PETRX439,"PETROBRAS PN, R$ 39.19, 20-12-2024",2.88,3.09,2.75,2.75,16900,39.19,PUT,BOVESPA
PETRL441,"PETROBRAS PN, R$ 39.44, 20-12-2024",0.33,0.55,0.33,0.48,205800,39.44,CALL,BOVESPA
PETRX441,"PETROBRAS PN, R$ 39.44, 20-12-2024",3.1,3.25,3.03,3.03,19000,39.44,PUT,BOVESPA
PETRL444,"PETROBRAS PN, R$ 39.69, 20-12-2024",0.37,0.45,0.32,0.44,40100,39.69,CALL,BOVESPA
PETRX444,"PETROBRAS PN, R$ 39.69, 20-12-2024",3.35,3.36,3.24,3.26,51500,39.69,PUT,BOVESPA
PETRL446,"PETROBRAS PN, R$ 39.94, 20-12-2024",0.34,0.45,0.28,0.43,502900,39.94,CALL,BOVESPA
PETRX446,"PETROBRAS PN, R$ 39.94, 20-12-2024",3.53,3.74,3.48,3.55,11500,39.94,PUT,BOVESPA
PETRL449,"PETROBRAS PN, R$ 40.19, 20-12-2024",0.28,0.39,0.25,0.36,240400,40.19,CALL,BOVESPA
PETRX449,"PETROBRAS PN, R$ 40.19, 20-12-2024",3.73,3.9,3.57,3.69,15400,40.19,PUT,BOVESPA
